@SampleID: 17
@Version: 0.9.1
@Ranks:superkingdom|phylum|class|order|family|genus|species|strain
@@TAXID	RANK	TAXPATH	TAXPATHSN	PERCENTAGE	_CAMI_GENOMEID

2	superkingdom	2	Bacteria	100.0
1261126	strain	2|1224|1236|135625|712|75984|75985|1261126	Bacteria|Proteobacteria|Gammaproteobacteria|Pasteurellales|Pasteurellaceae|Mannheimia|Mannheimia haemolytica	0.0	OTU_97.2244.0
1261127	strain	2|1224|1236|91347|543|544|35703|1261127	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Citrobacter|Citrobacter amalonaticus	0.0	OTU_97.41428.0
714313	strain	2|1239|91061|186826|33958|1578|1625|714313	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus sanfranciscensis	0.0	OTU_97.36696.0
1630135.0	strain	2|201174|1760|85006|85020|36739|1630135|1630135.0	Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Dermabacteraceae|Dermabacter|Dermabacter vaginalis|Unclassified Dermabacter vaginalis strain	0.0	OTU_97.7697.0
1613.0	strain	2|1239|91061|186826|33958|1578|1613|1613.0	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus fermentum|Unclassified Lactobacillus fermentum strain	0.0	OTU_97.30583.0
1613.1	strain	2|1239|91061|186826|33958|1578|1613|1613.1	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus fermentum|Unclassified Lactobacillus fermentum strain	0.0	OTU_97.36438.0
552526	strain	2|1239|91061|186826|1300|1301|1336|552526	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus equi	0.0	OTU_97.44294.0
595537	strain	2|1224|28216|80840|80864|34072|34073|595537	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Comamonadaceae|Variovorax|Variovorax paradoxus	0.0	OTU_97.30291.0
882096	strain	2|1239|91061|1385|186820|1637|1639|882096	Bacteria|Firmicutes|Bacilli|Bacillales|Listeriaceae|Listeria|Listeria monocytogenes	0.0	OTU_97.19038.1
61015.0	strain	2|1239|91061|1385|90964|1279|61015|61015.0	Bacteria|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus succinus|Unclassified Staphylococcus succinus strain	0.0	OTU_97.32277.1
1624.0	strain	2|1239|91061|186826|33958|1578|1624|1624.0	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus salivarius|Unclassified Lactobacillus salivarius strain	0.0	OTU_97.38238.0
1624.1	strain	2|1239|91061|186826|33958|1578|1624|1624.1	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus salivarius|Unclassified Lactobacillus salivarius strain	0.0	OTU_97.19631.0
289380	strain	2|1239|186801|186802|31979|1485|1502|289380	Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Clostridium|Clostridium perfringens	0.3096	OTU_97.1047.0
359786	strain	2|1239|91061|1385|90964|1279|1280|359786	Bacteria|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus aureus	0.0	OTU_97.42528.0
525919	strain	2|1239|1737404|1737405|1570339|165779|33034|525919	Bacteria|Firmicutes|Tissierellia|Tissierellales|Peptoniphilaceae|Anaerococcus|Anaerococcus prevotii	0.0	OTU_97.2668.0
1632.0	strain	2|1239|91061|186826|33958|1578|1632|1632.0	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus oris|Unclassified Lactobacillus oris strain	0.0	OTU_97.25104.0
451515	strain	2|1239|91061|1385|90964|1279|1280|451515	Bacteria|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus aureus	0.0	OTU_97.34870.0
931089	strain	2|201174|1760|85007|1653|1716|1408191|931089	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium deserti	0.0	OTU_97.24735.0
1193576	strain	2|1239|91061|1385|90964|1279|1280|1193576	Bacteria|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus aureus	0.0	OTU_97.1192.0
1078773	strain	2|1224|28216|80840|75682|963|80842|1078773	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Oxalobacteraceae|Herbaspirillum|Herbaspirillum rubrisubalbicans	0.0	OTU_97.24737.1
1033837	strain	2|1239|91061|186826|33958|1578|267818|1033837	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus kefiranofaciens	0.0	OTU_97.20357.1
546414	strain	2|1297|188787|118964|183710|1298|310783|546414	Bacteria|Deinococcus-Thermus|Deinococci|Deinococcales|Deinococcaceae|Deinococcus|Deinococcus deserti	0.0	OTU_97.12608.0
700015	strain	2|201174|84998|84999|84107|33870|33871|700015	Bacteria|Actinobacteria|Coriobacteriia|Coriobacteriales|Coriobacteriaceae|Coriobacterium|Coriobacterium glomerans	0.9288	OTU_97.463.0
1648.0	strain	2|1239|526524|526525|128827|1647|1648|1648.0	Bacteria|Firmicutes|Erysipelotrichia|Erysipelotrichales|Erysipelotrichaceae|Erysipelothrix|Erysipelothrix rhusiopathiae|Unclassified Erysipelothrix rhusiopathiae strain	0.0030959752322	OTU_97.10991.0
1648.1	strain	2|1239|526524|526525|128827|1647|1648|1648.1	Bacteria|Firmicutes|Erysipelotrichia|Erysipelotrichales|Erysipelotrichaceae|Erysipelothrix|Erysipelothrix rhusiopathiae|Unclassified Erysipelothrix rhusiopathiae strain	0.0	OTU_97.24508.0
38504	strain	2|544448|31969|2085|2092|2129|134821|38504	Bacteria|Tenericutes|Mollicutes|Mycoplasmatales|Mycoplasmataceae|Ureaplasma|Ureaplasma parvum	0.0	OTU_97.11208.1
548473	strain	2|1239|91061|1385|90964|1279|1280|548473	Bacteria|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus aureus	0.0	OTU_97.32152.0
1117645.0	strain	2|976|117743|200644|49546|308865|1117645|1117645.0	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Elizabethkingia|Elizabethkingia anophelis|Unclassified Elizabethkingia anophelis strain	0.0	OTU_97.4107.0
1117645.1	strain	2|976|117743|200644|49546|308865|1117645|1117645.1	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Elizabethkingia|Elizabethkingia anophelis|Unclassified Elizabethkingia anophelis strain	0.0	OTU_97.766.0
1117645.2	strain	2|976|117743|200644|49546|308865|1117645|1117645.2	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Elizabethkingia|Elizabethkingia anophelis|Unclassified Elizabethkingia anophelis strain	0.0	OTU_97.766.1
869311	strain	2|1239|91061|186826|1300|1301|1313|869311	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus pneumoniae	0.8549	OTU_97.45365.1
548476	strain	2|201174|1760|85007|1653|1716|169292|548476	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium aurimucosum	0.0	OTU_97.30815.1
1661.0	strain	2|201174|1760|2037|2049|1069494|1661|1661.0	Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Actinomycetaceae|Trueperella|Trueperella pyogenes|Unclassified Trueperella pyogenes strain	0.0	OTU_97.1697.0
1661.1	strain	2|201174|1760|2037|2049|1069494|1661|1661.1	Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Actinomycetaceae|Trueperella|Trueperella pyogenes|Unclassified Trueperella pyogenes strain	0.0	OTU_97.2658.0
1111678	strain	2|1239|91061|186826|1300|1357|1358|1111678	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Lactococcus|Lactococcus lactis	0.0	OTU_97.14095.0
548479	strain	2|201174|1760|2037|2049|2050|2051|548479	Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Actinomycetaceae|Mobiluncus|Mobiluncus curtisii	0.0	OTU_97.26091.1
1236608	strain	2|1224|1236|72274|468|475|480|1236608	Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Moraxellaceae|Moraxella|Moraxella catarrhalis	0.0	OTU_97.4332.0
32022.0	strain	2|1224|29547|213849|72294|194|197|32022.0	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter jejuni|Campylobacter jejuni subsp. jejuni (genome 0)	0.0	OTU_97.249.0
32022.1	strain	2|1224|29547|213849|72294|194|197|32022.1	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter jejuni|Campylobacter jejuni subsp. jejuni (genome 1)	0.0	OTU_97.357.0
32022.2	strain	2|1224|29547|213849|72294|194|197|32022.2	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter jejuni|Campylobacter jejuni subsp. jejuni (genome 2)	0.0	OTU_97.41892.0
573065	strain	2|1224|28211|204458|76892|76890|78587|573065	Bacteria|Proteobacteria|Alphaproteobacteria|Caulobacterales|Caulobacteraceae|Asticcacaulis|Asticcacaulis excentricus	0.0	OTU_97.15882.0
878220.0	strain	2|976|117743|200644|49546|59732|878220|878220.0	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Chryseobacterium|Chryseobacterium sp. StRB126|Unclassified Chryseobacterium sp. StRB126 strain	0.0	OTU_97.38845.0
224911	strain	2|1224|28211|356|41294|374|1355477|224911	Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Bradyrhizobiaceae|Bradyrhizobium|Bradyrhizobium diazoefficiens	0.0	OTU_97.391.1
1705617.0	strain	2|976|117743|200644|49546|1016|1705617|1705617.0	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Capnocytophaga|Capnocytophaga sp. oral taxon 323|Unclassified Capnocytophaga sp. oral taxon 323 strain	0.0	OTU_97.43676.0
697283	strain	2|1239|91061|186826|1300|1301|1313|697283	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus pneumoniae	0.0	OTU_97.44629.0
1702287.0	strain	2|1239|909932|1843489|31977|909928|1702287|1702287.0	Bacteria|Firmicutes|Negativicutes|Veillonellales|Veillonellaceae|Negativicoccus|Negativicoccus massiliensis|Unclassified Negativicoccus massiliensis strain	0.0	OTU_97.21316.0
136857.0	strain	2|201174|1760|85007|1653|1716|136857|136857.0	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium testudinoris|Unclassified Corynebacterium testudinoris strain	0.0	OTU_97.1873.0
1215087	strain	2|1224|1236|72274|135621|286|303|1215087	Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas|Pseudomonas putida	0.0	OTU_97.23129.1
1352.0	strain	2|1239|91061|186826|81852|1350|1352|1352.0	Bacteria|Firmicutes|Bacilli|Lactobacillales|Enterococcaceae|Enterococcus|Enterococcus faecium|Unclassified Enterococcus faecium strain	0.0	OTU_97.34557.0
1814128.0	strain	2|1239|91061|186826|1300|1301|1814128|1814128.0	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus halotolerans|Unclassified Streptococcus halotolerans strain	0.0	OTU_97.30561.0
935588	strain	2|1224|28216|206351|481|482|487|935588	Bacteria|Proteobacteria|Betaproteobacteria|Neisseriales|Neisseriaceae|Neisseria|Neisseria meningitidis	0.0	OTU_97.20928.0
712357.0	strain	2|32066|203490|203491|1129771|32067|712357|712357.0	Bacteria|Fusobacteria|Fusobacteriia|Fusobacteriales|Leptotrichiaceae|Leptotrichia|Leptotrichia sp. oral taxon 212|Unclassified Leptotrichia sp. oral taxon 212 strain	0.0	OTU_97.91.0
935590	strain	2|1224|28216|206351|481|482|487|935590	Bacteria|Proteobacteria|Betaproteobacteria|Neisseriales|Neisseriaceae|Neisseria|Neisseria meningitidis	0.0	OTU_97.9660.0
1703.0	strain	2|201174|1760|85006|85019|1696|1703|1703.0	Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Brevibacteriaceae|Brevibacterium|Brevibacterium linens|Unclassified Brevibacterium linens strain	0.0	OTU_97.9942.0
1703.1	strain	2|201174|1760|85006|85019|1696|1703|1703.1	Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Brevibacteriaceae|Brevibacterium|Brevibacterium linens|Unclassified Brevibacterium linens strain	0.0	OTU_97.10859.0
935593	strain	2|1224|28216|206351|481|482|487|935593	Bacteria|Proteobacteria|Betaproteobacteria|Neisseriales|Neisseriaceae|Neisseria|Neisseria meningitidis	0.0	OTU_97.18898.0
720554	strain	2|1239|186801|186802|541000|1508657|288965|720554	Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Ruminiclostridium|[Clostridium] clariflavum	0.0	OTU_97.139.1
257708.0	strain	2|1224|28211|204441|433|125216|257708|257708.0	Bacteria|Proteobacteria|Alphaproteobacteria|Rhodospirillales|Acetobacteraceae|Roseomonas|Roseomonas gilardii|Unclassified Roseomonas gilardii strain	0.0	OTU_97.38047.0
681645	strain	2|201174|1760|85007|1653|1716|1719|681645	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium pseudotuberculosis	0.0	OTU_97.25101.0
935599	strain	2|1224|28216|206351|481|482|487|935599	Bacteria|Proteobacteria|Betaproteobacteria|Neisseriales|Neisseriaceae|Neisseria|Neisseria meningitidis	0.0	OTU_97.37443.0
757424	strain	2|1224|28216|80840|75682|963|964|757424	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Oxalobacteraceae|Herbaspirillum|Herbaspirillum seropedicae	0.0	OTU_97.272.0
585394	strain	2|1239|186801|186802|186803|841|301301|585394	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Roseburia|Roseburia hominis	0.3096	OTU_97.5427.0
1717.0	strain	2|201174|1760|85007|1653|1716|1717|1717.0	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium diphtheriae|Unclassified Corynebacterium diphtheriae strain	0.0	OTU_97.22413.1
1717.1	strain	2|201174|1760|85007|1653|1716|1717|1717.1	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium diphtheriae|Unclassified Corynebacterium diphtheriae strain	0.0	OTU_97.36185.0
1718.0	strain	2|201174|1760|85007|1653|1716|1718|1718.0	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium glutamicum|Unclassified Corynebacterium glutamicum strain	0.0	OTU_97.36439.0
1718.1	strain	2|201174|1760|85007|1653|1716|1718|1718.1	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium glutamicum|Unclassified Corynebacterium glutamicum strain	0.0	OTU_97.89.0
1718.2	strain	2|201174|1760|85007|1653|1716|1718|1718.2	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium glutamicum|Unclassified Corynebacterium glutamicum strain	0.0	OTU_97.24503.0
1718.3	strain	2|201174|1760|85007|1653|1716|1718|1718.3	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium glutamicum|Unclassified Corynebacterium glutamicum strain	0.0	OTU_97.9674.0
1718.4	strain	2|201174|1760|85007|1653|1716|1718|1718.4	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium glutamicum|Unclassified Corynebacterium glutamicum strain	0.0	OTU_97.26567.0
1718.5	strain	2|201174|1760|85007|1653|1716|1718|1718.5	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium glutamicum|Unclassified Corynebacterium glutamicum strain	0.0	OTU_97.21242.1
1718.6	strain	2|201174|1760|85007|1653|1716|1718|1718.6	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium glutamicum|Unclassified Corynebacterium glutamicum strain	0.0	OTU_97.1427.0
1718.7	strain	2|201174|1760|85007|1653|1716|1718|1718.7	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium glutamicum|Unclassified Corynebacterium glutamicum strain	0.0	OTU_97.14610.1
1719.0	strain	2|201174|1760|85007|1653|1716|1719|1719.0	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium pseudotuberculosis|Unclassified Corynebacterium pseudotuberculosis strain	0.0	OTU_97.36161.0
1719.1	strain	2|201174|1760|85007|1653|1716|1719|1719.1	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium pseudotuberculosis|Unclassified Corynebacterium pseudotuberculosis strain	0.0	OTU_97.24447.0
1719.2	strain	2|201174|1760|85007|1653|1716|1719|1719.2	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium pseudotuberculosis|Unclassified Corynebacterium pseudotuberculosis strain	0.0	OTU_97.21445.0
1719.3	strain	2|201174|1760|85007|1653|1716|1719|1719.3	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium pseudotuberculosis|Unclassified Corynebacterium pseudotuberculosis strain	0.0	OTU_97.1761.0
1719.4	strain	2|201174|1760|85007|1653|1716|1719|1719.4	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium pseudotuberculosis|Unclassified Corynebacterium pseudotuberculosis strain	0.0	OTU_97.19626.1
1719.5	strain	2|201174|1760|85007|1653|1716|1719|1719.5	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium pseudotuberculosis|Unclassified Corynebacterium pseudotuberculosis strain	0.0	OTU_97.20026.0
1719.6	strain	2|201174|1760|85007|1653|1716|1719|1719.6	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium pseudotuberculosis|Unclassified Corynebacterium pseudotuberculosis strain	0.0	OTU_97.17807.0
1719.7	strain	2|201174|1760|85007|1653|1716|1719|1719.7	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium pseudotuberculosis|Unclassified Corynebacterium pseudotuberculosis strain	0.0	OTU_97.2794.0
1719.8	strain	2|201174|1760|85007|1653|1716|1719|1719.8	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium pseudotuberculosis|Unclassified Corynebacterium pseudotuberculosis strain	0.0	OTU_97.20538.0
1719.9	strain	2|201174|1760|85007|1653|1716|1719|1719.9	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium pseudotuberculosis|Unclassified Corynebacterium pseudotuberculosis strain	0.0	OTU_97.16991.0
1719.10	strain	2|201174|1760|85007|1653|1716|1719|1719.10	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium pseudotuberculosis|Unclassified Corynebacterium pseudotuberculosis strain	0.0	OTU_97.4881.0
1719.11	strain	2|201174|1760|85007|1653|1716|1719|1719.11	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium pseudotuberculosis|Unclassified Corynebacterium pseudotuberculosis strain	0.0	OTU_97.34913.0
1719.12	strain	2|201174|1760|85007|1653|1716|1719|1719.12	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium pseudotuberculosis|Unclassified Corynebacterium pseudotuberculosis strain	0.0	OTU_97.9750.0
1719.13	strain	2|201174|1760|85007|1653|1716|1719|1719.13	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium pseudotuberculosis|Unclassified Corynebacterium pseudotuberculosis strain	0.0	OTU_97.150.0
1719.14	strain	2|201174|1760|85007|1653|1716|1719|1719.14	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium pseudotuberculosis|Unclassified Corynebacterium pseudotuberculosis strain	0.0	OTU_97.35323.0
1719.15	strain	2|201174|1760|85007|1653|1716|1719|1719.15	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium pseudotuberculosis|Unclassified Corynebacterium pseudotuberculosis strain	0.0	OTU_97.27418.0
1719.16	strain	2|201174|1760|85007|1653|1716|1719|1719.16	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium pseudotuberculosis|Unclassified Corynebacterium pseudotuberculosis strain	0.0	OTU_97.5212.0
1719.17	strain	2|201174|1760|85007|1653|1716|1719|1719.17	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium pseudotuberculosis|Unclassified Corynebacterium pseudotuberculosis strain	0.0	OTU_97.3256.0
1719.18	strain	2|201174|1760|85007|1653|1716|1719|1719.18	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium pseudotuberculosis|Unclassified Corynebacterium pseudotuberculosis strain	0.0	OTU_97.3256.1
1719.19	strain	2|201174|1760|85007|1653|1716|1719|1719.19	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium pseudotuberculosis|Unclassified Corynebacterium pseudotuberculosis strain	0.0	OTU_97.42267.0
1719.20	strain	2|201174|1760|85007|1653|1716|1719|1719.20	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium pseudotuberculosis|Unclassified Corynebacterium pseudotuberculosis strain	0.0	OTU_97.42277.1
