@SampleID: 7
@Version: 0.9.1
@Ranks:superkingdom|phylum|class|order|family|genus|species|strain
@@TAXID	RANK	TAXPATH	TAXPATHSN	PERCENTAGE	_CAMI_GENOMEID

2	superkingdom	2	Bacteria	100.0
1160721.0	strain	2|1239|186801|186802|541000|1263|1160721|1160721.0	Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Ruminococcus|Ruminococcus bicirculans|Unclassified Ruminococcus bicirculans strain	0.0	OTU_97.44481.0
523794	strain	2|32066|203490|203491|1129771|32067|40542|523794	Bacteria|Fusobacteria|Fusobacteriia|Fusobacteriales|Leptotrichiaceae|Leptotrichia|Leptotrichia buccalis	0.0	OTU_97.12259.0
1353243	strain	2|1239|91061|186826|1300|1301|1328|1353243	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus anginosus	0.0	OTU_97.27207.0
871968	strain	2|1239|186801|186802|186807|36853|142877|871968	Bacteria|Firmicutes|Clostridia|Clostridiales|Peptococcaceae|Desulfitobacterium|Desulfitobacterium metallireducens	0.0	OTU_97.237.0
65058.0	strain	2|201174|1760|85007|1653|1716|65058|65058.0	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium ulcerans|Unclassified Corynebacterium ulcerans strain	0.0	OTU_97.45016.0
515619	strain	2|1239|186801|186802|186803|39491|515619	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|[Eubacterium] rectale	0.0	OTU_97.22263.0
515620	strain	2|1239|186801|186802|186806|1730|39485|515620	Bacteria|Firmicutes|Clostridia|Clostridiales|Eubacteriaceae|Eubacterium|[Eubacterium] eligens	0.0	OTU_97.7997.0
515621	strain	2|1239|186801|186802|31979|1485|1491|515621	Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Clostridium|Clostridium botulinum	0.0	OTU_97.23327.1
515622	strain	2|1239|186801|186802|186803|830|43305|515622	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Butyrivibrio|Butyrivibrio proteoclasticus	0.0	OTU_97.21792.0
945704	strain	2|1239|91061|186826|1300|1301|1307|945704	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus suis	7.9365	OTU_97.42422.0
349741	strain	2|74201|203494|48461|1647988|239934|239935|349741	Bacteria|Verrucomicrobia|Verrucomicrobiae|Verrucomicrobiales|Akkermansiaceae|Akkermansia|Akkermansia muciniphila	0.0	OTU_97.2029.0
1318615	strain	2|1239|91061|186826|1300|1301|1311|1318615	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus agalactiae	0.0	OTU_97.23272.0
480520.0	strain	2|976|117743|200644|49546|76831|480520|480520.0	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Myroides|Myroides profundi|Unclassified Myroides profundi strain	0.0	OTU_97.1358.0
208435	strain	2|1239|91061|186826|1300|1301|1311|208435	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus agalactiae	0.1731	OTU_97.2653.0
1415774	strain	2|1239|186801|186802|31979|1485|1491|1415774	Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Clostridium|Clostridium botulinum	0.0	OTU_97.680.1
867900	strain	2|976|117743|200644|49546|104264|979|867900	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Cellulophaga|Cellulophaga lytica	0.0	OTU_97.142.0
867902	strain	2|976|117743|200644|49546|28250|28251|867902	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Ornithobacterium|Ornithobacterium rhinotracheale	0.0	OTU_97.39365.1
1261126	strain	2|1224|1236|135625|712|75984|75985|1261126	Bacteria|Proteobacteria|Gammaproteobacteria|Pasteurellales|Pasteurellaceae|Mannheimia|Mannheimia haemolytica	0.0	OTU_97.35012.0
525898	strain	2|1224|29547|213849|72294|57665|65553|525898	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Sulfurospirillum|Sulfurospirillum deleyianum	0.0	OTU_97.10310.0
1811193.0	strain	2|1239|91061|186826|1300|1301|1811193|1811193.0	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus pantholopis|Unclassified Streptococcus pantholopis strain	0.0	OTU_97.32420.0
243276	strain	2|203691|203692|136|137|157|160|243276	Bacteria|Spirochaetes|Spirochaetia|Spirochaetales|Spirochaetaceae|Treponema|Treponema pallidum	0.0	OTU_97.21293.0
1613.0	strain	2|1239|91061|186826|33958|1578|1613|1613.0	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus fermentum|Unclassified Lactobacillus fermentum strain	0.0	OTU_97.3311.0
552526	strain	2|1239|91061|186826|1300|1301|1336|552526	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus equi	0.0882	OTU_97.15358.0
1261567	strain	2|1239|91061|186826|1300|1301|1311|1261567	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus agalactiae	0.0	OTU_97.15446.0
1029718	strain	2|1239|186801|186802|31979|49082|49118|1029718	Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Candidatus Arthromitus|Candidatus Arthromitus sp. SFB-mouse	0.0	OTU_97.6577.0
469604	strain	2|32066|203490|203491|203492|848|851|469604	Bacteria|Fusobacteria|Fusobacteriia|Fusobacteriales|Fusobacteriaceae|Fusobacterium|Fusobacterium nucleatum	0.0	OTU_97.13391.1
798300	strain	2|1239|91061|186826|1300|1301|1314|798300	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus pyogenes	0.0	OTU_97.42067.0
290402	strain	2|1239|186801|186802|31979|1485|1520|290402	Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Clostridium|Clostridium beijerinckii	0.0	OTU_97.13051.1
76731.0	strain	2|1224|28216|80840|93681|76731|76731.0	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Roseateles|Roseateles depolymerans|Unclassified Roseateles depolymerans strain	0.0	OTU_97.196.0
1386087	strain	2|1224|28216|206351|481|482|487|1386087	Bacteria|Proteobacteria|Betaproteobacteria|Neisseriales|Neisseriaceae|Neisseria|Neisseria meningitidis	0.0	OTU_97.36382.0
886377	strain	2|976|117743|200644|49546|111500|111501|886377	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Muricauda|Muricauda ruestringensis	0.0	OTU_97.43152.1
1434215	strain	2|1224|1236|135625|712|75984|85404|1434215	Bacteria|Proteobacteria|Gammaproteobacteria|Pasteurellales|Pasteurellaceae|Mannheimia|Mannheimia varigena	0.0	OTU_97.33154.0
407148	strain	2|1224|29547|213849|72294|194|197|407148	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter jejuni	0.0	OTU_97.9740.1
700015	strain	2|201174|84998|84999|84107|33870|33871|700015	Bacteria|Actinobacteria|Coriobacteriia|Coriobacteriales|Coriobacteriaceae|Coriobacterium|Coriobacterium glomerans	0.0	OTU_97.463.1
1648.0	strain	2|1239|526524|526525|128827|1647|1648|1648.0	Bacteria|Firmicutes|Erysipelotrichia|Erysipelotrichales|Erysipelotrichaceae|Erysipelothrix|Erysipelothrix rhusiopathiae|Unclassified Erysipelothrix rhusiopathiae strain	0.0	OTU_97.893.0
1648.1	strain	2|1239|526524|526525|128827|1647|1648|1648.1	Bacteria|Firmicutes|Erysipelotrichia|Erysipelotrichales|Erysipelotrichaceae|Erysipelothrix|Erysipelothrix rhusiopathiae|Unclassified Erysipelothrix rhusiopathiae strain	0.0	OTU_97.40366.0
373153	strain	2|1239|91061|186826|1300|1301|1313|373153	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus pneumoniae	0.0	OTU_97.21322.0
869311	strain	2|1239|91061|186826|1300|1301|1313|869311	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus pneumoniae	0.0	OTU_97.35311.0
1661.0	strain	2|201174|1760|2037|2049|1069494|1661|1661.0	Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Actinomycetaceae|Trueperella|Trueperella pyogenes|Unclassified Trueperella pyogenes strain	0.0	OTU_97.18880.0
1661.1	strain	2|201174|1760|2037|2049|1069494|1661|1661.1	Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Actinomycetaceae|Trueperella|Trueperella pyogenes|Unclassified Trueperella pyogenes strain	0.0	OTU_97.3219.0
1111678	strain	2|1239|91061|186826|1300|1357|1358|1111678	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Lactococcus|Lactococcus lactis	0.0	OTU_97.39485.0
548479	strain	2|201174|1760|2037|2049|2050|2051|548479	Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Actinomycetaceae|Mobiluncus|Mobiluncus curtisii	0.0	OTU_97.44957.0
1236608	strain	2|1224|1236|72274|468|475|480|1236608	Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Moraxellaceae|Moraxella|Moraxella catarrhalis	0.0	OTU_97.16729.0
573059	strain	2|1224|28221|213115|194924|872|881|573059	Bacteria|Proteobacteria|Deltaproteobacteria|Desulfovibrionales|Desulfovibrionaceae|Desulfovibrio|Desulfovibrio vulgaris	0.0	OTU_97.21914.0
32022.0	strain	2|1224|29547|213849|72294|194|197|32022.0	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter jejuni|Campylobacter jejuni subsp. jejuni (genome 0)	0.0	OTU_97.1836.0
32022.1	strain	2|1224|29547|213849|72294|194|197|32022.1	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter jejuni|Campylobacter jejuni subsp. jejuni (genome 1)	0.0	OTU_97.8273.0
32022.2	strain	2|1224|29547|213849|72294|194|197|32022.2	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter jejuni|Campylobacter jejuni subsp. jejuni (genome 2)	0.0	OTU_97.5623.0
32022.3	strain	2|1224|29547|213849|72294|194|197|32022.3	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter jejuni|Campylobacter jejuni subsp. jejuni (genome 3)	0.0	OTU_97.1626.0
32022.4	strain	2|1224|29547|213849|72294|194|197|32022.4	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter jejuni|Campylobacter jejuni subsp. jejuni (genome 4)	0.0	OTU_97.11682.0
32022.5	strain	2|1224|29547|213849|72294|194|197|32022.5	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter jejuni|Campylobacter jejuni subsp. jejuni (genome 5)	0.0	OTU_97.34944.0
32022.6	strain	2|1224|29547|213849|72294|194|197|32022.6	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter jejuni|Campylobacter jejuni subsp. jejuni (genome 6)	0.0	OTU_97.27895.0
32022.7	strain	2|1224|29547|213849|72294|194|197|32022.7	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter jejuni|Campylobacter jejuni subsp. jejuni (genome 7)	0.0	OTU_97.1445.1
32022.8	strain	2|1224|29547|213849|72294|194|197|32022.8	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter jejuni|Campylobacter jejuni subsp. jejuni (genome 8)	0.0	OTU_97.37772.0
908937	strain	2|976|200643|171549|171552|838|52227|908937	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella|Prevotella dentalis	0.0	OTU_97.14178.0
878220.0	strain	2|976|117743|200644|49546|59732|878220|878220.0	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Chryseobacterium|Chryseobacterium sp. StRB126|Unclassified Chryseobacterium sp. StRB126 strain	0.0	OTU_97.12103.0
1705617.0	strain	2|976|117743|200644|49546|1016|1705617|1705617.0	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Capnocytophaga|Capnocytophaga sp. oral taxon 323|Unclassified Capnocytophaga sp. oral taxon 323 strain	0.0	OTU_97.4807.0
865938	strain	2|976|117743|200644|49546|1013|1014|865938	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Weeksella|Weeksella virosa	0.0882	OTU_97.5278.0
1183379	strain	2|1224|29547|213849|72294|194|195|1183379	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter coli	0.0	OTU_97.8405.0
1183380	strain	2|1224|29547|213849|72294|194|195|1183380	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter coli	0.0	OTU_97.8273.1
1197717.0	strain	2|508458|649775|649776|649777|508459|1197717|1197717.0	Bacteria|Synergistetes|Synergistia|Synergistales|Synergistaceae|Cloacibacillus|Cloacibacillus porcorum|Unclassified Cloacibacillus porcorum strain	0.0	OTU_97.8294.0
1097668.0	strain	2|1224|28216|80840|119060|32008|1097668|1097668.0	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Burkholderia|Burkholderia sp. YI23|Unclassified Burkholderia sp. YI23 strain	0.0	OTU_97.8361.0
1814128.0	strain	2|1239|91061|186826|1300|1301|1814128|1814128.0	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus halotolerans|Unclassified Streptococcus halotolerans strain	0.0	OTU_97.44160.0
536227	strain	2|1239|186801|186802|31979|1485|217159|536227	Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Clostridium|Clostridium carboxidivorans	0.0	OTU_97.1428.0
935588	strain	2|1224|28216|206351|481|482|487|935588	Bacteria|Proteobacteria|Betaproteobacteria|Neisseriales|Neisseriaceae|Neisseria|Neisseria meningitidis	0.0	OTU_97.27695.0
712357.0	strain	2|32066|203490|203491|1129771|32067|712357|712357.0	Bacteria|Fusobacteria|Fusobacteriia|Fusobacteriales|Leptotrichiaceae|Leptotrichia|Leptotrichia sp. oral taxon 212|Unclassified Leptotrichia sp. oral taxon 212 strain	0.0	OTU_97.40667.0
935590	strain	2|1224|28216|206351|481|482|487|935590	Bacteria|Proteobacteria|Betaproteobacteria|Neisseriales|Neisseriaceae|Neisseria|Neisseria meningitidis	0.0	OTU_97.22538.1
935591	strain	2|1224|28216|206351|481|482|487|935591	Bacteria|Proteobacteria|Betaproteobacteria|Neisseriales|Neisseriaceae|Neisseria|Neisseria meningitidis	0.0	OTU_97.4935.0
536232	strain	2|1239|186801|186802|31979|1485|1491|536232	Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Clostridium|Clostridium botulinum	0.0	OTU_97.34464.0
935593	strain	2|1224|28216|206351|481|482|487|935593	Bacteria|Proteobacteria|Betaproteobacteria|Neisseriales|Neisseriaceae|Neisseria|Neisseria meningitidis	0.0	OTU_97.39830.1
360106	strain	2|1224|29547|213849|72294|194|196|360106	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter fetus	0.0	OTU_97.8291.1
935599	strain	2|1224|28216|206351|481|482|487|935599	Bacteria|Proteobacteria|Betaproteobacteria|Neisseriales|Neisseriaceae|Neisseria|Neisseria meningitidis	0.0	OTU_97.40059.0
757425	strain	2|1224|29547|213849|72294|194|197|757425	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter jejuni	0.0	OTU_97.44725.0
585394	strain	2|1239|186801|186802|186803|841|301301|585394	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Roseburia|Roseburia hominis	0.0	OTU_97.68.0
257310	strain	2|1224|28216|80840|506|517|518|257310	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Alcaligenaceae|Bordetella|Bordetella bronchiseptica	0.0	OTU_97.3903.1
360118	strain	2|1224|28216|80840|119060|32008|28450|360118	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Burkholderia|Burkholderia pseudomallei	0.0	OTU_97.37901.0
1719.0	strain	2|201174|1760|85007|1653|1716|1719|1719.0	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium pseudotuberculosis|Unclassified Corynebacterium pseudotuberculosis strain	0.0	OTU_97.39797.0
1719.1	strain	2|201174|1760|85007|1653|1716|1719|1719.1	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium pseudotuberculosis|Unclassified Corynebacterium pseudotuberculosis strain	0.0	OTU_97.27694.0
1719.2	strain	2|201174|1760|85007|1653|1716|1719|1719.2	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium pseudotuberculosis|Unclassified Corynebacterium pseudotuberculosis strain	0.0	OTU_97.971.0
1719.3	strain	2|201174|1760|85007|1653|1716|1719|1719.3	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium pseudotuberculosis|Unclassified Corynebacterium pseudotuberculosis strain	0.0	OTU_97.3273.0
1719.4	strain	2|201174|1760|85007|1653|1716|1719|1719.4	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium pseudotuberculosis|Unclassified Corynebacterium pseudotuberculosis strain	0.0	OTU_97.281.0
1719.5	strain	2|201174|1760|85007|1653|1716|1719|1719.5	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium pseudotuberculosis|Unclassified Corynebacterium pseudotuberculosis strain	0.0	OTU_97.29715.0
1719.6	strain	2|201174|1760|85007|1653|1716|1719|1719.6	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium pseudotuberculosis|Unclassified Corynebacterium pseudotuberculosis strain	0.0	OTU_97.26884.1
583355	strain	2|74201|414999|415001|415002|442430|395922|583355	Bacteria|Verrucomicrobia|Opitutae|Puniceicoccales|Puniceicoccaceae|Coraliomargarita|Coraliomargarita akajimensis	0.0	OTU_97.4796.0
85698.0	strain	2|1224|28216|80840|506|222|85698|85698.0	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Alcaligenaceae|Achromobacter|Achromobacter xylosoxidans|Unclassified Achromobacter xylosoxidans strain	0.0	OTU_97.5222.0
85698.1	strain	2|1224|28216|80840|506|222|85698|85698.1	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Alcaligenaceae|Achromobacter|Achromobacter xylosoxidans|Unclassified Achromobacter xylosoxidans strain	0.0	OTU_97.15115.0
85698.2	strain	2|1224|28216|80840|506|222|85698|85698.2	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Alcaligenaceae|Achromobacter|Achromobacter xylosoxidans|Unclassified Achromobacter xylosoxidans strain	0.0	OTU_97.18238.0
1076934	strain	2|1239|91061|186826|1300|1301|150055|1076934	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus lutetiensis	0.0	OTU_97.20771.0
1433287	strain	2|1224|1236|135625|712|75984|85404|1433287	Bacteria|Proteobacteria|Gammaproteobacteria|Pasteurellales|Pasteurellaceae|Mannheimia|Mannheimia varigena	0.0226	OTU_97.43495.0
1736.0	strain	2|1239|186801|186802|186806|1730|1736|1736.0	Bacteria|Firmicutes|Clostridia|Clostridiales|Eubacteriaceae|Eubacterium|Eubacterium limosum|Unclassified Eubacterium limosum strain	0.0	OTU_97.4007.0
882378	strain	2|1224|28216|80840|119060|1822464|412963|882378	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Paraburkholderia|Paraburkholderia rhizoxinica	0.0	OTU_97.11308.0
511691	strain	2|1239|91061|186826|1300|1301|1309|511691	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus mutans	0.0882	OTU_97.17727.0
394958.0	strain	2|1239|186801|186802|31979|1485|394958|394958.0	Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Clostridium|Clostridium taeniosporum|Unclassified Clostridium taeniosporum strain	0.0	OTU_97.8962.0
1138384	strain	2|1239|186801|186802|541000|1508657|1515|1138384	Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Ruminiclostridium|Ruminiclostridium thermocellum	0.0	OTU_97.45054.0
208596.0	strain	2|1239|91061|186826|186828|2747|208596|208596.0	Bacteria|Firmicutes|Bacilli|Lactobacillales|Carnobacteriaceae|Carnobacterium|Carnobacterium sp. 17-4|Unclassified Carnobacterium sp. 17-4 strain	0.0	OTU_97.24055.0
339671	strain	2|1224|1236|135625|712|713|67854|339671	Bacteria|Proteobacteria|Gammaproteobacteria|Pasteurellales|Pasteurellaceae|Actinobacillus|Actinobacillus succinogenes	0.0	OTU_97.33033.0
1752	strain	2|201174|1760|85009|31957|1743|1744|1752	Bacteria|Actinobacteria|Actinobacteria|Propionibacteriales|Propionibacteriaceae|Propionibacterium|Propionibacterium freudenreichii	0.0	OTU_97.25556.0
693978.0	strain	2|976|117743|200644|49546|34084|34085|693978.0	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Riemerella|Riemerella anatipestifer|Riemerella anatipestifer ATCC 11845 = DSM 15868 (genome 0)	0.0	OTU_97.43143.1
693978.1	strain	2|976|117743|200644|49546|34084|34085|693978.1	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Riemerella|Riemerella anatipestifer|Riemerella anatipestifer ATCC 11845 = DSM 15868 (genome 1)	0.000881834215168	OTU_97.29976.0
